,OE
1621,785.324832
1622,208.51526600000003
1623,257.336637
1624,99.43696800000001
1625,131.49611900000002
1626,155.119876
1627,38.602655
1628,90.66977100000001
1629,262.49375799999996
1630,38.706393
1631,840.1455530000001
1632,91.02507399999999
1633,138.226311
1634,791.170822
1635,166.34143500000002
1636,165.18322
1637,143.73457000000002
1638,298.343771
1639,261.92994999999996
1640,37.968993
1641,246.974499
1642,266.156026
1643,159.88041299999998
1644,140.87092099999995
1645,137.821267
1646,186.522026
1647,133.01620699999998
1648,156.20388300000002
1649,144.51708200000002
1650,94.44087999999999
1651,135.44084099999998
1652,148.014229
1653,854.536936
1654,271.096616
1655,63.320168
1656,146.938544
1657,168.451243
1658,115.562048
1659,810.3870019999999
1660,125.29486600000001
1661,257.090514
1662,340.938916
1663,234.75996399999997
1664,217.94485199999997
1665,149.92482600000002
1666,807.228151
1667,64.735879
1668,173.69122000000002
1669,113.469223
1670,147.99902399999996
1671,37.944475
1672,97.01556400000001
1673,39.521809
1674,152.123894
1675,150.02409600000001
1676,229.901569
1677,832.689633
1678,216.26707199999998
1679,346.009953
1680,149.933101
1681,144.58662
1682,394.843322
1683,104.03404699999999
1684,157.64287399999995
1685,227.339316
1686,134.50115200000002
1687,178.871983
1688,257.179749
1689,250.82063200000002
1690,260.011356
1691,141.59714299999996
1692,143.78130800000002
1693,37.995102
1694,136.10270400000002
1695,80.39038500000001
1696,243.07119999999998
1697,178.720774
1698,158.166291
1699,152.729195
1700,129.875058
1701,190.495226
1702,175.30418000000003
1703,128.871005
1704,244.209479
1705,123.923219
1706,78.80912900000001
1707,124.36344199999999
1708,120.793994
1709,845.3100440000001
1710,117.52239800000001
1711,123.518128
1712,172.048886
1713,260.23605100000003
1714,225.45493599999998
1715,32.083522
1716,259.297239
1717,38.67121
1718,178.58070700000002
1719,137.218119
1720,782.9739360000001
1721,32.083522
1722,132.645909
1723,109.48251099999999
1724,142.02321700000002
1725,142.676908
1726,186.59548
1727,251.032313
1728,72.05590699999999
1729,259.382501
1730,215.399384
1731,289.33859900000004
1732,885.22387
1733,107.25081
1734,138.825117
1735,121.28082900000001
1736,103.389014
1737,106.34806
1738,216.566207
1739,268.636176
1740,45.866938
1741,249.761426
1742,312.908345
1743,142.836144
1744,170.271751
1745,96.26300900000001
1746,822.5412799999999
1747,121.21783
1748,198.87566299999997
1749,180.162337
1750,124.707164
1751,167.512135
1752,86.939976
1753,185.751939
1754,125.518708
1755,135.17899
1756,315.379105
1757,139.326848
1758,352.31910100000005
1759,133.070943
1760,139.481293
1761,189.81093799999996
1762,223.039416
1763,39.042153
1764,148.023311
1765,152.86564400000003
1766,157.15596499999998
1767,133.199844
1768,150.721546
1769,118.33904600000001
1770,98.773736
1771,37.963529
1772,232.466139
1773,889.179879
1774,37.961276
1775,889.224003
1776,152.53733599999998
1777,160.364264
1778,258.45255000000003
1779,103.81033299999999
1780,85.22738100000001
1781,262.721309
1782,110.79497
1783,166.02562
1784,256.71901399999996
1785,156.075568
1786,114.922078
1787,241.61914399999998
1788,113.39939899999999
1789,107.23856200000002
1790,147.87051000000002
1791,153.78717600000002
1792,257.62648
1793,107.998896
1794,88.233757
1795,122.92039
1796,148.95815599999997
1797,144.82756799999999
1798,117.02655899999999
1799,133.999727
1800,32.083522
1801,277.41233900000003
1802,231.88394899999997
1803,850.4787409999999
1804,247.204822
1805,801.6572759999999
1806,93.846275
1807,147.93881700000003
1808,142.16197
1809,148.66706299999998
1810,139.316256
1811,181.27827
1812,142.46984499999996
1813,145.043358
1814,141.838772
1815,247.980057
1816,32.083522
1817,848.2191660000001
1818,107.75701300000001
1819,146.58441299999998
1820,101.46300099999999
1821,151.36671
1822,127.639981
1823,95.98721400000001
1824,150.460279
1825,266.159876
1826,76.84498300000001
1827,121.15975
1828,915.6350829999999
1829,142.38244699999998
1830,112.85119
1831,136.36293899999998
1832,255.13637599999998
1833,262.64023299999997
1834,178.35779200000002
1835,148.64252199999999
1836,149.78513900000002
1837,862.0620200000001
1838,138.842876
1839,217.001131
1840,87.51598200000001
1841,32.083522
1842,94.107785
1843,165.541448
1844,273.183871
1845,37.933607
1846,122.877848
1847,280.54623699999996
1848,145.70694600000002
1849,152.941845
1850,75.41497900000002
1851,160.410319
1852,813.1681840000001
1853,99.947084
1854,260.20493
1855,32.083522
1856,91.494808
1857,156.06038600000002
1858,39.652734
1859,170.183633
1860,218.62978499999997
1861,134.872626
1862,178.155774
1863,146.31154
1864,286.99446900000004
1865,86.22657800000002
1866,129.584378
1867,69.436481
1868,880.143752
1869,32.083522
1870,142.39032799999998
1871,107.809707
1872,164.032989
1873,76.319964
1874,158.339041
1875,291.474616
1876,151.908257
1877,239.21091099999998
1878,134.747967
1879,786.5109460000001
1880,150.809347
1881,148.74478899999997
1882,272.46205399999997
1883,63.953902
1884,156.284317
1885,76.028603
1886,834.8275739999999
1887,37.943936
1888,154.07113999999996
1889,124.38403500000001
1890,214.24597
1891,128.77053899999999
1892,231.889543
1893,322.16170800000003
1894,38.050674
1895,142.577581
1896,337.631242
1897,139.69526000000002
1898,139.702219
1899,255.020873
1900,220.860883
1901,144.45021200000002
1902,37.996102
1903,38.102866999999996
1904,77.72032999999999
1905,38.091368
1906,897.7451960000001
1907,150.09631900000002
1908,788.4807599999999
1909,142.63660599999997
1910,136.290717
1911,160.121783
1912,278.678429
1913,228.93241899999998
1914,228.03042999999997
1915,77.42860200000001
1916,143.644386
1917,265.737712
1918,141.76510199999996
1919,798.092267
1920,787.2725439999999
1921,103.41829399999999
1922,159.676246
1923,318.171574
1924,249.359941
1925,219.0333
1926,150.29426999999998
1927,859.684105
1928,32.083522
1929,38.037297
1930,32.083522
1931,152.83310400000002
1932,783.1973150000001
1933,795.98576
1934,262.722134
1935,38.002252
1936,300.07131699999996
1937,227.98533199999997
1938,260.11168100000003
1939,122.43545600000002
1940,865.4523340000001
1941,135.874061
1942,142.834225
1943,228.26658399999997
1944,167.850573
1945,141.25797699999998
1946,266.877105
1947,41.414789
1948,149.600922
1949,320.953571
1950,104.090903
1951,931.268507
1952,37.921755
1953,32.083522
1954,87.09009200000001
1955,121.04852600000001
1956,161.033491
1957,244.92808499999998
1958,111.37040999999999
1959,140.872197
1960,877.5799629999999
1961,137.997342
1962,930.567035
1963,111.899398
1964,264.29580200000004
1965,244.906497
1966,130.42111500000001
1967,796.9155310000001
1968,221.76182999999997
1969,32.083522
1970,234.255327
1971,234.02971699999998
1972,152.74789299999998
1973,147.86367500000003
1974,295.825603
1975,32.083522
1976,162.388579
1977,355.083972
1978,221.38860699999998
1979,216.387021
1980,807.944203
1981,185.226094
1982,110.85819800000002
1983,116.35223199999999
1984,808.2504160000001
1985,112.671794
1986,138.47195100000002
1987,328.714073
1988,259.06007800000003
1989,112.519834
1990,171.83580800000001
1991,286.28301600000003
1992,42.666191
1993,113.69176900000001
1994,130.70507199999997
1995,145.50489900000002
1996,150.813557
1997,140.854952
1998,143.95132600000002
1999,224.585872
2000,172.31657199999995
2001,221.864371
2002,818.7806559999999
2003,142.381234
2004,122.33117099999998
2005,70.77787699999999
2006,221.52425499999998
2007,142.83636
2008,245.42696099999998
2009,167.28002299999997
2010,101.101949
2011,149.78691600000002
2012,38.296325
2013,38.084631
2014,147.82801999999998
2015,165.73893299999997
2016,288.284242
2017,148.102302
2018,152.741356
2019,148.414092
2020,32.083522
2021,164.228729
2022,92.76730900000001
2023,68.27668700000001
2024,258.126424
2025,120.802681
2026,96.973768
2027,283.715958
2028,108.04769300000001
2029,85.753638
2030,281.044625
2031,32.083522
2032,246.62613000000002
2033,150.986836
2034,90.477429
2035,139.180101
2036,185.50295500000001
2037,121.55032200000001
2038,146.499434
2039,32.084539
2040,814.3642990000001
2041,170.933224
2042,869.489167
2043,824.0383160000001
2044,101.37997100000001
2045,79.10931199999999
2046,132.805254
2047,175.56794200000002
2048,276.0851
2049,121.21510700000002
2050,32.083522
2051,105.01636100000002
2052,135.206617
2053,873.112083
2054,159.43269
2055,89.61604700000001
2056,256.102561
2057,264.596581
2058,140.364572
2059,161.929563
2060,38.012136
2061,151.034696
2062,107.53492399999999
2063,218.57218699999999
2064,188.418214
2065,121.98629
2066,287.40956800000004
2067,79.82800800000001
2068,866.4539500000001
2069,114.259795
2070,130.726642
2071,148.47987
2072,119.935516
2073,166.732399
2074,814.9580739999999
2075,72.994121
2076,131.488106
2077,310.988657
2078,38.06323
2079,793.0005719999999
2080,96.214585
2081,114.97451500000001
2082,146.109556
2083,256.022885
2084,183.08712500000001
2085,38.110912
2086,120.423134
2087,263.391566
2088,767.115536
2089,90.936755
2090,38.11757
2091,89.55428600000002
2092,114.04134000000002
2093,221.028598
2094,116.572817
2095,896.8009569999999
2096,267.84599399999996
2097,154.45948199999998
2098,816.2750699999999
2099,159.631715
2100,126.35753100000001
2101,143.86372899999998
2102,100.803985
2103,106.957807
2104,221.901492
2105,111.61150899999998
2106,139.771218
2107,38.641172
2108,137.52157400000002
2109,294.688243
2110,801.4273149999999
2111,98.865767
2112,812.008306
2113,91.242785
2114,108.826548
2115,763.356994
2116,373.15009399999997
2117,94.627705
2118,97.127739
2119,117.629394
2120,38.111159
2121,182.12960199999998
2122,149.63009
2123,94.556475
2124,848.0921940000001
2125,99.94489
2126,172.61601000000002
2127,147.257711
2128,127.760501
2129,101.566912
2130,279.66692700000004
2131,141.15695399999998
2132,153.18525999999997
2133,827.163337
2134,32.083522
2135,38.615848
2136,37.941696
2137,244.78924700000002
2138,215.78872199999998
2139,870.8746639999999
2140,807.0924910000001
2141,133.93449900000002
2142,160.145971
2143,281.025487
2144,232.17254199999996
2145,152.746421
2146,214.63728599999996
2147,96.358731
2148,134.517563
2149,107.172011
2150,112.072605
2151,188.54294899999996
2152,38.103131
2153,132.569012
2154,89.417715
2155,144.840033
2156,160.243834
2157,68.76829699999999
2158,71.437377
2159,127.90978000000001
2160,280.02706700000005
2161,988.8937779999999
2162,94.253209
2163,216.495874
2164,32.083522
2165,148.920987
2166,77.463266
2167,98.29921499999999
2168,182.498476
2169,285.158851
2170,38.071535
2171,806.512635
2172,868.873556
2173,141.487215
2174,92.70180300000001
2175,120.50987600000002
2176,146.347555
2177,241.48240799999996
2178,95.50138000000001
2179,809.119531
2180,136.936509
2181,179.627608
2182,195.158791
2183,98.446403
2184,154.417625
2185,940.626638
2186,106.57842300000002
2187,38.048065
2188,249.805798
2189,176.68385100000003
2190,229.00814399999996
2191,38.001582
2192,32.083522
2193,141.157083
2194,832.6701640000001
2195,141.960512
2196,145.84533799999997
2197,126.25808599999999
2198,95.92167900000001
2199,92.75725500000001
2200,129.508087
2201,264.022993
2202,106.357879
2203,141.304394
2204,39.59988708
2205,202.660776
2206,32.083522
2207,37.923691
2208,119.933749
2209,112.27725500000001
2210,148.981066
2211,74.47876300000001
2212,163.50212800000003
2213,92.10005900000002
2214,148.51261100000002
2215,253.19106599999998
2216,230.74380299999999
2217,211.35272599999996
2218,156.090509
2219,966.247881
2220,104.709652
2221,168.297701
2222,186.92372999999998
2223,150.091453
2224,60.818112
2225,164.39908699999995
2226,38.102985
2227,357.175276
2228,132.416437
2229,147.59098999999998
2230,233.213591
2231,32.083522
2232,259.27738700000003
2233,148.35537
2234,155.26866800000002
2235,242.190312
2236,169.068775
2237,38.590062
2238,196.301512
2239,841.101384
2240,135.536331
2241,264.006154
2242,154.87017
2243,127.025565
2244,108.51587300000001
2245,122.064774
2246,173.720593
2247,798.4548950000001
2248,123.191654
2249,32.083522
2250,231.10673000000003
2251,266.895133
2252,82.99237
2253,180.663824
2254,221.02342299999998
2255,37.905504
2256,38.001772
2257,126.401577
2258,152.51601699999998
2259,142.958179
2260,144.99860999999999
2261,223.776955
2262,816.091829
2263,94.80507700000001
2264,224.03843308999998
2265,164.53850699999998
2266,774.9334610000001
2267,266.10313699999995
2268,32.083522
2269,112.51782699999998
2270,278.942354
2271,84.788725
2272,100.860534
2273,140.46155800000003
2274,148.816233
2275,258.81120200000004
2276,141.44623
2277,32.083522
2278,107.114631
2279,38.661837
2280,121.02310100000001
2281,159.475215
2282,832.4200960000001
2283,134.16633
2284,117.804203
2285,258.840278
2286,137.878512
2287,140.734234
2288,283.635294
2289,228.69852199999997
2290,264.55629500000003
2291,279.60854
2292,838.5186940000001
2293,139.991783
2294,38.639734
2295,89.63906
2296,815.618358
2297,146.30048299999999
2298,176.07789200000002
2299,141.564889
2300,90.394543
2301,38.083553
2302,149.02928199999997
2303,114.253322
2304,116.15697200000001
2305,802.626642
2306,143.239478
2307,163.891362
2308,246.48635299999998
2309,157.19919999999996
2310,304.695572
2311,254.172899
2312,218.58451499999998
2313,911.206915
2314,160.74565499999997
2315,146.58631300000002
2316,94.68934700000001
2317,178.90471800000003
2318,142.46173
2319,225.670142
2320,37.988459999999996
2321,158.42888100000002
2322,111.20067900000001
2323,255.21345599999998
2324,904.6864169999999
2325,127.40046400000001
2326,226.00539499999996
2327,124.24520399999999
2328,145.46177600000001
2329,179.59657099999998
2330,371.330581
2331,145.422258
2332,159.82049899999998
2333,156.615339
2334,254.87409999999997
2335,124.57125100000002
2336,127.88292299999999
2337,98.842512
2338,92.22773000000001
2339,97.23053
2340,793.6112370000001
2341,315.367546
2342,136.45354100000003
2343,110.802142
2344,161.12914
2345,118.471704
2346,38.063805
2347,154.36546199999998
2348,140.385615
2349,147.979863
2350,892.2101319999999
2351,120.043736
2352,127.049013
2353,148.002607
2354,343.181245
2355,112.31305499999999
2356,89.732315
2357,101.795146
2358,818.794283
2359,106.492615
2360,149.56866100000002
2361,122.29917800000001
2362,38.584878
2363,303.015155
2364,101.69175600000001
2365,840.5198439999999
2366,160.49368900000002
2367,770.5119930000001
2368,41.511461
2369,124.51988699999998
2370,270.84534399999995
2371,38.045932
2372,797.9159360000001
2373,102.36468599999999
2374,125.366277
2375,259.54462
2376,137.03731799999997
2377,120.66700499999997
2378,177.430718
2379,146.633154
2380,134.783255
2381,142.440123
2382,145.504415
2383,66.378958
2384,80.259839
2385,87.25494400000001
2386,326.45892
2387,106.33998700000001
2388,98.689616
2389,116.60978500000002
2390,121.80093300000001
2391,149.141375
2392,821.494242
2393,269.20365400000003
2394,258.347649
2395,149.36294599999997
2396,144.81353000000001
2397,98.35267900000001
2398,140.538909
2399,84.23189500000001
2400,121.969006
2401,77.379269
2402,38.002596
2403,129.305004
2404,139.50120499999997
2405,171.569662
2406,103.49701800000001
2407,210.560922
2408,889.725594
2409,128.07729700000002
2410,96.11139
2411,72.61089100000001
2412,311.59082
2413,140.011853
2414,286.37302600000004
2415,125.99178800000001
2416,129.269131
2417,101.687735
2418,38.637618
2419,232.565585
2420,149.251513
2421,850.0498789999999
2422,62.086093
2423,134.06727
2424,154.788229
2425,83.416516
2426,96.58596700000001
2427,32.083522
2428,113.795232
2429,169.83240999999998
2430,996.4545539999999
2431,132.821115
